TaxID	Chromosomes/RefSeq	Status
1408436	-	Scaffold
245018	NC_021016.1	Chromosome with gaps
436717	NC_014259.1	Gapless Chromosome
1391912	-	Scaffold
225937	NC_017506.1	Gapless Chromosome
639282	NC_013939.1	Gapless Chromosome
743525	NC_014974.1	Gapless Chromosome
1123391	-	Scaffold
330214	NC_014355.1	Gapless Chromosome
743965	NC_015946.1	Gapless Chromosome
1292033	NC_021083.1	Gapless Chromosome
997765	-	Contig
1188239	-	Contig
937774	NC_014914.1	Gapless Chromosome
743973	NC_018108.1	Gapless Chromosome
1091497	-	Scaffold
744872	NC_015732.1	Gapless Chromosome
745014	-	Contig
744985	NC_018644.1	Gapless Chromosome
88274	-	Contig
747365	NC_015499.1	Gapless Chromosome
749222	NC_014935.1	Gapless Chromosome
452662	NC_014013.1,NC_014006.1	Gapless Chromosome
1301087	-	Contig
751994	-	Contig
752555	-	Contig
1280705	-	Scaffold
751586	-	Scaffold
1035191	-	Scaffold
756272	NC_015174.1	Gapless Chromosome
749414	NC_016582.1	Gapless Chromosome
996805	-	Contig
1001592	-	Contig
1049976	-	Contig
1049977	-	Contig
1049978	-	Contig
1049979	-	Contig
1049980	-	Contig
1049982	-	Contig
1049983	-	Contig
1049984	-	Contig
1049985	-	Contig
1085550	-	Contig
1085549	-	Contig
1193056	-	Contig
1193057	-	Contig
1193058	-	Contig
1193059	-	Contig
758847	-	Contig
1242989	-	Contig
1218593	-	Contig
1291304	-	Contig
1049981	-	Contig
1218595	-	Contig
1218594	-	Contig
756067	-	Contig
755732	NC_015321.1	Gapless Chromosome
696281	NC_015589.1	Gapless Chromosome
682795	NC_016631.1	Gapless Chromosome
158189	NC_015152.1	Gapless Chromosome
758828	-	Scaffold
759362	NC_017384.1	Gapless Chromosome
880591	NC_014625.1	Gapless Chromosome
749551	-	Scaffold
1123249	-	Scaffold
754027	-	Scaffold
1306407	-	Contig
742735	-	Scaffold
999410	-	Scaffold
999409	-	Scaffold
999408	-	Scaffold
999407	-	Scaffold
999406	-	Scaffold
999405	-	Scaffold
999404	-	Scaffold
999403	-	Scaffold
1280695	-	Scaffold
742733	-	Scaffold
1333848	-	Gapless Chromosome
742730	-	Scaffold
1400137	-	Scaffold
1400136	-	Scaffold
1439318	-	Scaffold
670484	-	Contig
1006003	-	Contig
1288347	-	Contig
1297584	-	Contig
1454056	-	Contig
742727	-	Scaffold
742726	-	Scaffold
742725	-	Scaffold
742723	-	Scaffold
742821	-	Scaffold
742823	-	Scaffold
1203554	-	Scaffold
742818	-	Scaffold
742817	-	Scaffold
742816	-	Scaffold
742814	-	Scaffold
556263	-	Scaffold
1410656	-	Scaffold
1095747	-	Contig
1161424	-	Contig
1226633	-	Contig
1441732	-	Contig
1441733	-	Contig
1441734	-	Contig
1441735	-	Contig
1441736	-	Contig
1441737	-	Contig
742813	-	Scaffold
1139996	-	Scaffold
1139996	-	Scaffold
479437	NC_013204.1	Gapless Chromosome
742767	-	Scaffold
742767	-	Contig
742766	-	Scaffold
742743	-	Scaffold
742742	-	Scaffold
760011	NC_015436.1	Gapless Chromosome
760142	NC_015318.1	Gapless Chromosome
760192	NC_015510.1	Gapless Chromosome
697282	-	Scaffold
1408450	-	Contig
759914	NC_014330.1	Gapless Chromosome
1133568	NC_018607.1	Gapless Chromosome
1042417	NC_019908.1	Gapless Chromosome
1161918	NC_018604.1	Chromosome with gaps
762966	-	Scaffold
762967	-	Scaffold
762968	-	Scaffold
762982	-	Scaffold
626939	-	Scaffold
1263101	-	Scaffold
762983	-	Scaffold
762984	-	Scaffold
763034	-	Scaffold
408672	-	Scaffold
760570	NC_015678.1	Gapless Chromosome
1114965	NC_017905.1	Gapless Chromosome
888048	-	Scaffold
1073372	-	Scaffold
905067	-	Contig
1035185	-	Contig
1095733	-	Contig
742159	-	Scaffold
1156919	-	Contig
904293	-	Contig
764291	-	Contig
883168	-	Scaffold
764298	-	Contig
764299	-	Contig
765177	NC_014961.1	Gapless Chromosome
765420	-	Scaffold
401053	NC_014963.1	Gapless Chromosome
660470	NC_017934.1	Gapless Chromosome
761193	NC_015703.1	Gapless Chromosome
717606	-	Contig
767029	NC_018142.1	Gapless Chromosome
767031	NC_015311.1	Gapless Chromosome
944557	-	Contig
1122982	-	Contig
1236487	-	Contig
762903	NC_015177.1	Gapless Chromosome
648996	NC_014926.1	Gapless Chromosome
795797	NC_014297.1	Gapless Chromosome
795797	-	Contig
795797	-	Contig
768670	NC_014758.1	Gapless Chromosome
743718	NC_015588.1	Gapless Chromosome
743720	NC_015556.1	Gapless Chromosome
1215102	-	Scaffold
796942	-	Scaffold
857290	-	Scaffold
857290	-	Contig
857291	-	Scaffold
1236504	-	Contig
796937	-	Scaffold
796939	-	Scaffold
796940	-	Scaffold
857293	-	Contig
690566	NC_015593.1,NC_015594.1	Gapless Chromosome
858619	NC_015859.1	Gapless Chromosome
859654	NC_014909.2	Gapless Chromosome
860228	NC_015846.1	Gapless Chromosome
858215	NC_015555.1	Gapless Chromosome
861208	NC_015508.1,NC_015183.1	Gapless Chromosome
1150775	-	Scaffold
1340437	-	Scaffold
82789	-	Contig
1167635	-	Contig
862965	NC_015964.1	Gapless Chromosome
888828	-	Scaffold
1095745	-	Contig
1095746	-	Contig
797209	-	Contig
797209	-	Contig
864565	-	Scaffold
862517	-	Scaffold
862515	-	Scaffold
1236489	-	Contig
865938	NC_015144.1	Gapless Chromosome
745277	NC_016818.1	Chromosome with gaps
1151116	NC_017047.1	Gapless Chromosome
1051646	-	Contig
866909	-	Contig
867900	NC_015167.1	Gapless Chromosome
867903	-	Scaffold
869209	NC_015385.1	Gapless Chromosome
869210	NC_015387.1	Gapless Chromosome
866771	-	Contig
1235811	-	Scaffold
1235811	-	Contig
910314	-	Contig
888062	-	Scaffold
866775	NC_015278.1	Gapless Chromosome
866778	-	Contig
1128111	-	Scaffold
866776	-	Contig
870967	-	Contig
870968	-	Contig
871237	-	Contig
889204	-	Scaffold
1005705	-	Contig
1035189	-	Contig
997830	-	Contig
889204	-	Contig
521097	NC_013162.1	Gapless Chromosome
873517	-	Scaffold
1125719	-	Contig
873533	-	Scaffold
1203550	-	Scaffold
1073367	-	Scaffold
868864	NC_015185.1	Gapless Chromosome
693661	NC_015320.1	Gapless Chromosome
879243	NC_015501.1	Gapless Chromosome
910312	-	Contig
868595	NC_015565.1	Gapless Chromosome
910313	-	Contig
875093	-	Contig
880724	NC_015562.1	Gapless Chromosome
871541	-	Contig
394	NC_012587.1	Gapless Chromosome
1185652	NC_018000.1	Chromosome
1117943	NC_016812.1	Chromosome
882101	-	Contig
882102	NC_015637.1,NC_015633.1	Gapless Chromosome
882944	NC_022223.1,NC_022224.1	Gapless Chromosome
990314	-	Contig
989499	-	Contig
525919	NC_013171.1	Gapless Chromosome
879305	-	Contig
347256	NC_013511.1	Gapless Chromosome
1267000	-	Contig
883109	-	Scaffold
883158	-	Scaffold
1122987	-	Scaffold
1236510	-	Contig
883166	-	Scaffold
1405498	-	Contig
883079	-	Scaffold
883103	-	Scaffold
883113	-	Scaffold
883114	-	Scaffold
883150	-	Scaffold
883152	-	Scaffold
883154	-	Scaffold
883153	-	Scaffold
883155	-	Scaffold
883151	-	Scaffold
1416760	-	Contig
883163	-	Scaffold
1074493	-	Contig
903814	NC_014624.2	Gapless Chromosome
886379	-	Contig
1144273	-	Contig
886377	NC_015945.1	Gapless Chromosome
886738	NZ_CM001158.1	Chromosome
491952	NC_015559.1	Gapless Chromosome
760568	NC_015573.1	Gapless Chromosome
743721	NC_014924.1	Gapless Chromosome
935568	-	Scaffold
935567	-	Scaffold
935566	-	Contig
768066	NC_014532.1	Gapless Chromosome
936154	NC_015558.1	Gapless Chromosome
873447	NZ_AEUT02000001.1	Gapless Chromosome
1207544	-	Contig
1207545	-	Contig
1348	-	Contig
873448	-	Contig
873449	-	Contig
717774	NC_015276.1	Gapless Chromosome
686340	NZ_CM001475.1	Chromosome
876044	-	Contig
886872	-	Contig
887062	-	Contig
1458275	-	Contig
717773	NC_015581.1	Gapless Chromosome
663932	-	Scaffold
887700	-	Contig
1457393	-	Contig
83406	NC_014366.1	Gapless Chromosome
690850	NC_016629.1	Gapless Chromosome
1121435	-	Scaffold
1262666	-	Contig
756883	NC_015954.1	Gapless Chromosome
518766	NC_013501.1	Gapless Chromosome
762570	NC_015966.1	Gapless Chromosome
888439	-	Scaffold
1120945	-	Contig
887324	-	Scaffold
887325	-	Scaffold
1095750	-	Contig
887327	-	Scaffold
1150867	-	Scaffold
1188007	-	Scaffold
1305788	-	Scaffold
1305792	-	Scaffold
1305787	-	Scaffold
1305791	-	Scaffold
1305593	-	Scaffold
1348244	-	Scaffold
1305772	-	Scaffold
1348239	-	Scaffold
1305594	-	Scaffold
1348240	-	Scaffold
1305774	-	Scaffold
1305771	-	Scaffold
1348242	-	Scaffold
1305592	-	Scaffold
1305595	-	Scaffold
1348241	-	Scaffold
1305789	-	Scaffold
1348238	-	Scaffold
1305797	-	Scaffold
1348237	-	Scaffold
1305596	-	Scaffold
1305591	-	Scaffold
1305590	-	Scaffold
887898	-	Scaffold
887929	-	Scaffold
888050	-	Scaffold
888057	-	Scaffold
888060	-	Scaffold
888063	-	Scaffold
1260282	-	Scaffold
1259823	-	Scaffold
888064	-	Scaffold
888728	-	Scaffold
888741	-	Scaffold
888742	-	Scaffold
888743	-	Scaffold
888746	-	Scaffold
888832	-	Scaffold
1395125	-	Contig
888833	-	Scaffold
888833	-	Contig
889201	-	Scaffold
889201	-	Contig
1054460	NC_015875.1	Gapless Chromosome
889205	-	Contig
1095734	-	Contig
1415758	-	Contig
1415759	-	Contig
1415760	-	Contig
1415761	-	Contig
904306	-	Contig
889206	-	Scaffold
861360	NC_014550.1	Gapless Chromosome
880072	NC_015388.1	Gapless Chromosome
632348	NC_014720.1	Gapless Chromosome
903503	NC_015735.1	Gapless Chromosome
1234603	NC_021057.1	Gapless Chromosome
906968	NC_015500.1	Gapless Chromosome
857087	NC_015572.1	Gapless Chromosome
907931	-	Contig
908337	-	Contig
1121871	-	Scaffold
908338	-	Contig
908339	-	Contig
944562	-	Contig
717605	NC_019897.1	Gapless Chromosome
908937	NC_019960.1,NC_019968.1	Gapless Chromosome
908937	-	Scaffold
796620	-	Contig
891974	NC_022546.1	Gapless Chromosome
797210	NC_015666.1	Gapless Chromosome
910954	-	Contig
911104	-	Contig
879212	NZ_CM001488.1	Chromosome
767817	NC_021184.1	Gapless Chromosome
797302	NC_019964.1	Gapless Chromosome
925775	-	Contig
925776	-	Contig
913848	-	Scaffold
929500	-	Contig
1185325	-	Contig
926569	NC_014960.1	Gapless Chromosome
1229756	NC_018631.1	Gapless Chromosome
927691	-	Contig
927694	-	Contig
927655	-	Contig
882378	NC_014722.1	Gapless Chromosome
930942	-	Scaffold
1605	-	Contig
930946	-	Contig
658657	-	Scaffold
878320	-	Contig
263438	-	Contig
446469	NC_013521.1	Gapless Chromosome
526226	NC_013441.1	Gapless Chromosome
502025	NC_013440.1	Gapless Chromosome
525898	NC_013512.1	Gapless Chromosome
519441	NC_013515.1	Gapless Chromosome
526218	NC_013517.1	Gapless Chromosome
471852	NC_013510.1	Gapless Chromosome
525903	NC_013522.1	Gapless Chromosome
446471	NC_013530.1	Gapless Chromosome
479434	NC_013523.1,NC_013524.1	Gapless Chromosome
525904	NC_013526.1,NC_013525.1	Gapless Chromosome
479432	NC_013595.1	Gapless Chromosome
504472	NC_013730.1	Gapless Chromosome
479435	NC_013729.1	Gapless Chromosome
469383	NC_013739.1	Gapless Chromosome
1283299	-	Scaffold
526225	NC_013757.1	Gapless Chromosome
522772	NC_013943.1	Gapless Chromosome
504728	NC_013946.1	Gapless Chromosome
504728	NC_021081.1	Chromosome with gaps
446470	NC_013947.1	Gapless Chromosome
521674	NC_014148.1	Gapless Chromosome
526224	NC_014150.1	Gapless Chromosome
446466	NC_014151.1	Gapless Chromosome
521096	NC_014158.1	Gapless Chromosome
469371	NC_014165.1	Gapless Chromosome
446468	NC_014210.1,NC_014211.1	Gapless Chromosome
526227	NC_014212.1	Gapless Chromosome
469381	-	Contig
469382	NC_014729.1	Gapless Chromosome
469382	-	Contig
446465	NC_013172.1	Gapless Chromosome
446462	NC_013093.1	Gapless Chromosome
469378	NC_013170.1	Gapless Chromosome
471853	NC_012669.1	Gapless Chromosome
471854	NC_013037.1	Gapless Chromosome
471855	NC_013165.1	Gapless Chromosome
471856	NC_013174.1	Gapless Chromosome
471857	NC_013159.1	Gapless Chromosome
478801	NC_013169.1	Gapless Chromosome
479433	NC_013131.1	Gapless Chromosome
485914	NC_013202.1	Gapless Chromosome
485916	NC_013216.1	Gapless Chromosome
485917	NC_013061.1	Gapless Chromosome
485918	NC_013132.1	Gapless Chromosome
485915	NC_013223.1	Gapless Chromosome
519442	NC_013158.1	Gapless Chromosome
523791	NC_013166.1	Gapless Chromosome
523794	NC_013192.1	Gapless Chromosome
525909	NC_013124.1	Gapless Chromosome
525897	NC_013173.1	Gapless Chromosome
479431	NC_013235.1	Gapless Chromosome
933801	NC_015518.1	Gapless Chromosome
935295	-	Contig
1154757	-	Contig
1339246	-	Contig
1339247	-	Contig
1028307	NC_015663.1	Gapless Chromosome
935296	NC_020181.1	Gapless Chromosome
685445	-	Scaffold
1400145	-	Scaffold
1400144	-	Scaffold
1400143	-	Scaffold
1400142	-	Scaffold
1400141	-	Scaffold
1400140	-	Scaffold
1400139	-	Scaffold
1400138	-	Scaffold
1439320	-	Scaffold
1439321	-	Scaffold
1439322	-	Scaffold
1439323	-	Scaffold
756499	NC_018017.1	Gapless Chromosome
936140	-	Scaffold
936155	NC_014810.2	Gapless Chromosome
937450	-	Contig
937772	-	Contig
937773	NC_014925.1	Gapless Chromosome
984892	NC_017568.1	Gapless Chromosome
1286307	-	Contig
945681	-	Contig
933115	-	Contig
743299	NC_015942.1	Gapless Chromosome
941770	-	Scaffold
871963	NC_019903.1	Gapless Chromosome
646529	NC_018068.1	Gapless Chromosome
925777	-	Contig
644548	-	Contig
945712	NC_015683.1	Gapless Chromosome
945711	NC_017317.1	Gapless Chromosome
996634	NC_018101.1	Gapless Chromosome
1258583	-	Contig
1408268	-	Contig
1278971	-	Contig
1351754	-	Contig
696125	NC_014932.1	Gapless Chromosome
1408425	-	Scaffold
263358	NC_015434.1	Gapless Chromosome
941258	-	Scaffold
945543	-	Contig
945550	-	Contig
979556	NC_015125.1	Gapless Chromosome
983920	-	Scaffold
983920	-	Contig
765913	-	Contig
1125747	-	Contig
331635	NC_015408.1	Gapless Chromosome
1234367	NC_022439.1	Gapless Chromosome
1234368	NC_022440.1	Gapless Chromosome
1234369	NC_022441.1	Gapless Chromosome
1427370	-	Chromosome
1427368	NZ_CM002309.1	Chromosome
1427369	-	Chromosome
1427371	NZ_CM002311.1	Chromosome
981383	-	Contig
768671	-	Contig
985053	NC_015151.1	Gapless Chromosome
985867	-	Contig
986075	-	Contig
987059	-	Contig
987059	-	Contig
987060	-	Contig
990316	NC_015416.1	Gapless Chromosome
929703	-	Scaffold
443218	NC_015564.1	Gapless Chromosome
928724	NZ_CM001484.1	Chromosome
926566	NC_018014.1	Gapless Chromosome
991905	NC_015259.1	Gapless Chromosome
926570	NC_015186.1	Gapless Chromosome
996637	-	Contig
565443	-	Contig
998088	NC_015424.1	Gapless Chromosome
1073382	-	Scaffold
1073384	-	Scaffold
1073383	-	Scaffold
1073385	-	Scaffold
1347420	-	Contig
1036673	NC_015690.1	Gapless Chromosome
1116391	NC_016935.1	Gapless Chromosome
997761	NC_017672.3	Gapless Chromosome
929712	-	Scaffold
999386	-	Contig
999630	NC_015315.1	Gapless Chromosome
999541	NC_015376.1,NC_015381.1	Gapless Chromosome
1000565	-	Contig
999628	-	Scaffold
997348	-	Scaffold
997353	-	Scaffold
1027292	-	Scaffold
997884	-	Scaffold
1235818	-	Contig
997887	-	Scaffold
1121101	-	Scaffold
1121101	-	Contig
999415	-	Scaffold
999415	-	Scaffold
999418	-	Scaffold
1235789	-	Scaffold
999422	-	Scaffold
1122986	-	Scaffold
1236506	-	Contig
994479	-	Scaffold
996804	-	Contig
1001589	-	Contig
1049986	-	Contig
1088541	-	Contig
1088542	-	Contig
1088540	-	Contig
1088543	-	Contig
1088544	-	Contig
1218598	-	Contig
996808	-	Contig
1049971	-	Contig
1049972	-	Contig
1408446	-	Contig
1001593	-	Contig
1049973	-	Contig
1049974	-	Contig
1085540	-	Contig
1193053	-	Contig
1001595	-	Contig
1218586	-	Contig
1193054	-	Contig
1193055	-	Contig
926556	NC_019904.1	Gapless Chromosome
994484	NC_015379.1	Gapless Chromosome
930166	-	Gapless Chromosome
1050347	-	Scaffold
1001530	-	Scaffold
1248232	-	Scaffold
1005058	NC_015460.1	Gapless Chromosome
1121910	-	Scaffold
1195244	-	Contig
1006006	NC_015435.1	Gapless Chromosome
926567	NZ_CM001377.1	Chromosome
859653	NC_018643.1	Gapless Chromosome
926692	-	Scaffold
1007103	-	Contig
864702	NZ_CM001633.1	Chromosome
913329	-	Contig
913331	-	Contig
1105111	NC_017028.1	Gapless Chromosome
1009370	-	Contig
1004149	-	Contig
1122225	-	Scaffold
926562	NC_016599.1	Gapless Chromosome
529709	NC_015680.1	Gapless Chromosome
927661	-	Scaffold
1026882	-	Contig
926554	-	Scaffold
709797	NZ_CM001195.1	Chromosome
926564	-	Scaffold
1028805	-	Contig
1028802	-	Contig
1028803	-	Contig
1028804	-	Contig
1028806	-	Contig
1095742	-	Contig
940190	NC_015516.1	Chromosome with gaps
1090974	NC_016938.1	Gapless Chromosome
1032480	NC_015635.1	Gapless Chromosome
1033806	-	Contig
1033806	NC_021921.1	Gapless Chromosome
1032845	NC_015866.1	Gapless Chromosome
863239	-	Contig
1033837	NC_015602.1	Gapless Chromosome
1236946	-	Contig
1033810	-	Contig
1033802	-	Contig
999892	-	Contig
1034808	-	Contig
1035188	-	Contig
1247726	-	Gapless Chromosome
1037410	-	Contig
981540	NC_015600.1	Gapless Chromosome
1041522	-	Contig
1042163	-	Contig
1121121	-	Scaffold
1118154	-	Contig
1399144	-	Contig
1042375	-	Contig
1042376	-	Contig
1002804	NC_015674.1	Chromosome with gaps
1002805	-	Contig
1001994	-	Contig
1123251	-	Contig
1045858	NC_017243.1	Gapless Chromosome
1045854	NC_015759.1	Gapless Chromosome
1123721	-	Contig
1046627	-	Contig
1051985	-	Contig
1051972	-	Contig
572418	NC_015758.1	Gapless Chromosome
611304	-	Scaffold
611304	-	Scaffold
33894	-	Scaffold
33894	-	Scaffold
1354161	-	Scaffold
1354162	-	Scaffold
1354164	-	Scaffold
1354165	-	Scaffold
1354166	-	Scaffold
1354171	-	Scaffold
1354172	-	Scaffold
1354173	-	Scaffold
1354174	-	Scaffold
1354175	-	Scaffold
1354176	-	Scaffold
1354177	-	Scaffold
1354178	-	Scaffold
1354179	-	Scaffold
1354180	-	Scaffold
1354181	-	Scaffold
1354182	-	Scaffold
1354183	-	Scaffold
1354186	-	Scaffold
1354192	-	Scaffold
1354187	-	Scaffold
1354191	-	Scaffold
1354188	-	Scaffold
1354189	-	Scaffold
1332072	-	Scaffold
1110694	-	Contig
1261128	-	Contig
549	-	Contig
880070	NC_015914.1	Gapless Chromosome
1069536	-	Contig
1073573	-	Contig
521010	NC_015921.1	Gapless Chromosome
928729	-	Scaffold
1048245	NC_015848.1	Gapless Chromosome
1205674	NC_019951.1	Chromosome with gaps
1205676	NC_019950.1	Chromosome with gaps
1205677	NC_019952.1	Chromosome with gaps
1205675	NC_019965.1	Chromosome with gaps
1051649	-	Contig
1027371	-	Contig
1423140	-	Scaffold
1095773	-	Scaffold
749388	-	Contig
700597	-	Contig
1049564	-	Contig
1048808	-	Contig
1074488	-	Contig
768672	NC_018001.1	Gapless Chromosome
768704	NC_018515.1	Gapless Chromosome
771875	NC_017095.1	Gapless Chromosome
981368	NC_016010.1	Gapless Chromosome
1365647	NZ_CM002261.1	Chromosome
1003237	-	Contig
1077285	-	Contig
1084662	-	Contig
1009846	NC_018513.1,NC_018514.1	Gapless Chromosome
983594	-	Scaffold
886913	-	Scaffold
945021	NC_016052.1	Gapless Chromosome
1188240	-	Contig
768486	NC_018081.1	Gapless Chromosome
768486	-	Scaffold
768486	-	Contig
796606	-	Contig
997296	-	Contig
867902	NC_018016.1	Gapless Chromosome
1002364	-	Scaffold
1328337	-	Scaffold
1453496	-	Contig
927704	NC_017068.1	Gapless Chromosome
1280706	-	Scaffold
1392501	-	Contig
953739	NC_018750.1	Chromosome with gaps
1136177	NZ_CM001538.1	Chromosome
1046599	-	Contig
1074451	-	Contig
1232666	-	Contig
1162668	NC_017094.1	Gapless Chromosome
195522	-	Gapless Chromosome
1367847	NC_022041.1	Gapless Chromosome
891968	NC_018024.1	Gapless Chromosome
929556	NC_017770.1	Gapless Chromosome
984262	NC_016940.1	Gapless Chromosome
694433	-	Scaffold
937777	NC_019793.1	Gapless Chromosome
1077144	-	Contig
856793	NC_016026.1	Gapless Chromosome
349215	NC_020812.1	Gapless Chromosome
981222	NC_016024.1,NC_016025.1	Gapless Chromosome
1034807	NC_016001.1	Gapless Chromosome
886293	NC_019892.1	Gapless Chromosome
886293	-	Scaffold
907348	-	Contig
1008459	NC_016043.1	Gapless Chromosome
1091495	-	Scaffold
1408475	-	Contig
1085623	NC_016041.1	Gapless Chromosome
883080	-	Scaffold
883081	-	Scaffold
1081640	-	Contig
358396	-	Contig
358396	-	Contig
637390	-	Contig
1432062	-	Contig
1032488	-	Scaffold
1079986	-	Scaffold
1124991	NC_020418.1	Gapless Chromosome
1239989	-	Contig
1353982	-	Contig
1411647	-	Contig
1416758	-	Contig
997350	-	Scaffold
1170318	NC_021064.1	Gapless Chromosome
997355	-	Scaffold
1292372	-	Contig
1048830	-	Contig
940284	-	Contig
940283	-	Contig
940285	-	Contig
940286	-	Contig
1070319	-	Contig
1074052	-	Contig
1123317	-	Contig
1227275	-	Scaffold
1123317	-	Scaffold
1074053	-	Contig
1074054	-	Contig
1074055	-	Contig
1074056	-	Contig
1074057	-	Contig
1074058	-	Contig
1074059	-	Contig
1074060	-	Contig
1074061	-	Contig
1074062	-	Contig
1074063	-	Contig
1074064	-	Contig
1074065	-	Contig
1074066	-	Contig
1074067	-	Contig
1074069	-	Contig
1074070	-	Contig
1074071	-	Contig
1074072	-	Contig
1074073	-	Contig
1074074	-	Contig
1074076	-	Contig
1074077	-	Contig
1074078	-	Contig
1074079	-	Contig
1074080	-	Contig
1074081	-	Contig
1074082	-	Contig
1074083	-	Contig
1074084	-	Contig
1074085	-	Contig
1074086	-	Contig
1074088	-	Contig
1074089	-	Contig
1074090	-	Contig
1074094	-	Contig
1074117	-	Contig
1074133	-	Contig
1074139	-	Contig
1074152	-	Contig
1074158	-	Contig
1123317	-	Contig
1279019	-	Contig
765911	NC_018012.1	Gapless Chromosome
765914	-	Contig
1030841	-	Scaffold
471223	NC_012793.1	Gapless Chromosome
544556	NC_013411.1	Gapless Chromosome
691437	NC_014206.1	Gapless Chromosome
581103	NC_014650.1	Gapless Chromosome
550542	NC_014915.1	Gapless Chromosome
1233873	NC_020210.1	Gapless Chromosome
1345697	NC_022080.4	Gapless Chromosome
495036	-	Contig
886559	-	Contig
1095383	-	Contig
1408282	-	Contig
1048208	-	Contig
1482738	-	Contig
1482739	-	Contig
1223571	NZ_CM001904.1	Chromosome
246198	NC_017860.1,NC_017861.1	Gapless Chromosome
1122984	-	Scaffold
1122984	-	Scaffold
203275	NC_016610.1	Gapless Chromosome
86416	NC_021182.1	Gapless Chromosome
1262449	-	Contig
1428454	-	Contig
1115803	-	Contig
118005	-	Scaffold
1410384	NZ_HG810405.1	Gapless Chromosome
997872	-	Scaffold
1064539	NC_016617.1	Chromosome with gaps
1121920	-	Scaffold
29540	-	Contig
1266996	-	Contig
698761	NC_020059.1	Gapless Chromosome
338187	NC_009783.1,NC_009784.1	Gapless Chromosome
1088888	-	Contig
338187	NC_022269.1,NC_022270.1	Gapless Chromosome
1224742	-	Contig
523845	-	Contig
1299322	-	Contig
941638	NC_016639.1	Gapless Chromosome
1105109	NC_017065.1	Gapless Chromosome
1262650	-	Contig
1353979	-	Contig
1182590	-	Contig
1149133	-	Contig
1453503	-	Contig
482234	-	Contig
1218173	-	Contig
1266370	-	Scaffold
116598	-	Scaffold
566551	-	Scaffold
1161101	-	Contig
1030145	-	Contig
568816	NC_016077.1	Gapless Chromosome
1120921	-	Scaffold
570509	-	Contig
1129368	-	Contig
592029	NC_020156.1	Gapless Chromosome
580340	NC_016148.1	Gapless Chromosome
1249481	-	Scaffold
2342	-	Gapless Chromosome
1255374	-	Scaffold
630626	NC_017910.1	Gapless Chromosome
630626	-	Contig
545697	-	Scaffold
640081	NC_016616.1	Gapless Chromosome
42256	-	Gapless Chromosome
251229	NC_019695.1	Gapless Chromosome
651182	NC_018645.1	Gapless Chromosome
652620	NC_016050.1	Gapless Chromosome
652620	-	Contig
655438	-	Contig
649757	-	Scaffold
411475	-	Scaffold
662475	-	Contig
662476	-	Contig
662477	-	Contig
662478	-	Contig
523841	NC_017941.1	Gapless Chromosome
523841	-	Chromosome with gaps
523841	-	Contig
662479	-	Contig
662480	-	Contig
292563	NC_019778.1	Gapless Chromosome
679935	NC_018011.1	Gapless Chromosome
1120943	-	Scaffold
690598	-	Scaffold
649747	-	Scaffold
669502	NC_021885.1	Gapless Chromosome
1206781	-	Contig
1117109	-	Contig
1117108	-	Contig
1232724	NC_018612.1	Gapless Chromosome
696748	NC_018690.1	Chromosome with gaps
698760	-	Contig
698759	-	Contig
698758	NC_018704.1	Gapless Chromosome
698757	NC_016885.1	Gapless Chromosome
699248	-	Contig
699248	-	Contig
701521	NC_016605.1	Gapless Chromosome
511051	NC_017096.1	Gapless Chromosome
693746	NC_016048.1	Gapless Chromosome
272123	NC_019771.1	Gapless Chromosome
709015	-	Contig
1121018	-	Scaffold
450396	-	Contig
1357291	-	Scaffold
1357290	-	Scaffold
743966	-	Gapless Chromosome
1004152	-	Contig
745776	NC_017790.1	Gapless Chromosome
746697	NC_018013.1	Gapless Chromosome
748449	NC_019978.1	Gapless Chromosome
694430	NC_019974.1	Gapless Chromosome
754035	NC_019973.1	Gapless Chromosome
838561	-	Gapless Chromosome
838561	-	Gapless Chromosome
797473	-	Scaffold
158190	NC_016633.1	Gapless Chromosome
861109	-	Contig
862719	NC_016622.1	Gapless Chromosome
644897	-	Scaffold
864073	-	Contig
863365	NZ_CM002307.1	Chromosome
865861	-	Contig
865937	-	Scaffold
866499	-	Scaffold
866536	NC_018010.1	Gapless Chromosome
866895	NC_017668.1	Gapless Chromosome
268739	NC_020388.1	Gapless Chromosome
867904	NC_019977.1	Gapless Chromosome
869213	-	Scaffold
869212	NC_018020.1	Gapless Chromosome
870187	-	Scaffold
647171	-	Contig
861454	-	Scaffold
883066	-	Scaffold
883067	-	Scaffold
1120932	-	Scaffold
883098	-	Scaffold
883096	-	Scaffold
883112	-	Scaffold
883126	-	Scaffold
883169	-	Scaffold
883169	-	Scaffold
743719	-	Contig
880073	NZ_CM001402.1	Chromosome
28892	NZ_CM001555.1	Chromosome
889378	NC_017098.1	Gapless Chromosome
797303	NC_019962.1	Gapless Chromosome
797303	-	Contig
1127696	-	Scaffold
887901	-	Contig
888054	-	Contig
1122174	-	Scaffold
888055	-	Scaffold
888727	-	Contig
890399	-	Contig
710421	NC_018027.1	Gapless Chromosome
909943	-	Contig
1002368	-	Scaffold
911238	-	Contig
710685	NC_016604.1	Gapless Chromosome
931627	-	Contig
452652	NC_016109.1	Gapless Chromosome
797304	NC_019792.1	Gapless Chromosome
797304	-	Contig
929562	NC_018748.1	Gapless Chromosome
929563	-	Scaffold
768710	NZ_CM001441.1	Chromosome
1237085	NC_018719.1	Gapless Chromosome
